"=""Протокол действий пользователя""";

"=""Выберите организацию""";"=""Эксплуатация ФСМЭВ""";
"=""Выберите пользователя""";"=""Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич""";
"=""Выберите период формирования отчета с""";"=""01.05.2013 00:00:00""";
"=""по""";"=""01.06.2013 00:00:00""";
"=""Время генерации отчета""";"=""03.06.2013 13:44:26""";

"=""Тип объекта """;"=""Идентификатор объекта""";"=""Наименование объекта""";"=""Изменяемый атрибут объекта""";"=""Действие""";"=""Старое значение атрибута""";"=""Новое значение атрибута""";"=""Дата и время изменения""";"=""Пользователь""";
"=""Техпортал.Сервис""";"=""SID0005698:testSmevReg""";"=""Электронный сервис системы учета начислений и платежей""";"=""Паспорт:testingProtocol""";"=""Создание""";"=""""";"=""""";"=""07.05.2013 09:41:25""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005698:testSmevReg""";"=""Электронный сервис системы учета начислений и платежей""";"=""Паспорт:vizPhone""";"=""Создание""";"=""""";"=""""";"=""07.05.2013 09:41:25""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005698:testSmevReg""";"=""Электронный сервис системы учета начислений и платежей""";"=""Паспорт:regDate""";"=""Создание""";"=""""";"=""07.05.13""";"=""07.05.2013 09:41:25""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005698:testSmevReg""";"=""Электронный сервис системы учета начислений и платежей""";"=""Паспорт:realUrl""";"=""Создание""";"=""""";"=""http://193.47.154.2:7003/UnifoSecProxy_WAR/SmevUnifoService""";"=""07.05.2013 09:41:25""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005698:testSmevReg""";"=""Электронный сервис системы учета начислений и платежей""";"=""Паспорт:smevNode""";"=""Создание""";"=""""";"=""testSmevReg""";"=""07.05.2013 09:41:25""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005698:testSmevReg""";"=""Электронный сервис системы учета начислений и платежей""";"=""Паспорт:srvTarget""";"=""Создание""";"=""""";"=""OTH""";"=""07.05.2013 09:41:25""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005698:testSmevReg""";"=""Электронный сервис системы учета начислений и платежей""";"=""Паспорт:srvWork""";"=""Создание""";"=""""";"=""SYN""";"=""07.05.2013 09:41:25""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005698:testSmevReg""";"=""Электронный сервис системы учета начислений и платежей""";"=""Паспорт:srvRegion""";"=""Создание""";"=""""";"=""26""";"=""07.05.2013 09:41:25""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005698:testSmevReg""";"=""Электронный сервис системы учета начислений и платежей""";"=""Паспорт:metodicVersion""";"=""Создание""";"=""""";"=""244""";"=""07.05.2013 09:41:26""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005698:testSmevReg""";"=""Электронный сервис системы учета начислений и платежей""";"=""Паспорт:srvGuide""";"=""Создание""";"=""""";"=""10572""";"=""07.05.2013 09:41:26""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005698:testSmevReg""";"=""Электронный сервис системы учета начислений и платежей""";"=""Паспорт:srvState""";"=""Создание""";"=""""";"=""DEV""";"=""07.05.2013 09:41:26""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005698:testSmevReg""";"=""Электронный сервис системы учета начислений и платежей""";"=""Паспорт:respRole""";"=""Создание""";"=""""";"=""начальник отдела электронных государственных и муниципальных услуг""";"=""07.05.2013 09:41:26""";"=""Бородин Дмитрий Юрьевич""";
